timestamp,task,checkpoint,from_start,from_last
1662098655657705945,camera_fusion_front_12mm,gpu_end,85197545,37576648
1662098655657727009,camera_fusion_front_12mm,end,85218609,21064
1662098655657749135,camera_fusion_front_12mm,start,0,0
1662098655659458710,camera_fusion_front_6mm,gpu_start,41079374,41079374
1662098655700521716,camera_fusion_front_6mm,gpu_end,82142380,41063006
1662098655700541312,camera_fusion_front_6mm,end,82161976,19596
1662098655700565347,camera_fusion_front_6mm,start,0,0
1662098655702060449,camera_fusion_front_12mm,gpu_start,44311314,44311314
1662098655728875966,camera_fusion_front_12mm,gpu_end,71126831,26815517
1662098655728901031,camera_fusion_front_12mm,end,71151896,25065
1662098655728925011,camera_fusion_front_12mm,start,0,0
1662098655729634685,camera_fusion_front_6mm,gpu_start,29069338,29069338
1662098655765910790,camera_fusion_front_6mm,gpu_end,65345443,36276105
1662098655765930756,camera_fusion_front_6mm,end,65365409,19966
1662098655765951997,camera_fusion_front_6mm,start,0,0
1662098655767502771,camera_fusion_front_12mm,gpu_start,38577760,38577760
1662098655795748891,camera_fusion_front_12mm,gpu_end,66823880,28246120
1662098655795771106,camera_fusion_front_12mm,end,66846095,22215
1662098655795794384,camera_fusion_front_12mm,start,0,0
1662098655796460883,camera_fusion_front_6mm,gpu_start,30508886,30508886
1662098655832848358,camera_fusion_front_6mm,gpu_end,66896361,36387475
1662098655832868878,camera_fusion_front_6mm,end,66916881,20520
1662098655832890114,camera_fusion_front_6mm,start,0,0
1662098655833514588,camera_fusion_front_12mm,gpu_start,37720204,37720204
1662098655864684329,camera_fusion_front_12mm,gpu_end,68889945,31169741
1662098655864704395,camera_fusion_front_12mm,end,68910011,20066
1662098655864725562,camera_fusion_front_12mm,start,0,0
1662098655865340446,camera_fusion_front_6mm,gpu_start,32450332,32450332
1662098655904788896,camera_fusion_front_6mm,gpu_end,71898782,39448450
1662098655904826146,camera_fusion_front_6mm,end,71936032,37250
1662098655904852909,camera_fusion_front_6mm,start,0,0
1662098655905766845,camera_fusion_front_12mm,gpu_start,41041283,41041283
1662098655938485056,camera_fusion_front_12mm,gpu_end,73759494,32718211
1662098655938507470,camera_fusion_front_12mm,end,73781908,22414
1662098655938527359,camera_fusion_front_12mm,start,0,0
1662098655939125294,camera_fusion_front_6mm,gpu_start,34272385,34272385
1662098655978172756,camera_fusion_front_6mm,gpu_end,73319847,39047462
1662098655978198474,camera_fusion_front_6mm,end,73345565,25718
1662098655979543055,camera_fusion_front_12mm,gpu_start,41015696,41015696
1662098655989158764,camera_fusion_front_6mm,start,0,0
1662098656011935170,camera_fusion_front_12mm,gpu_end,73407811,32392115
1662098656011954882,camera_fusion_front_12mm,end,73427523,19712
1662098656011976352,camera_fusion_front_12mm,start,0,0
1662098656012649685,camera_fusion_front_6mm,gpu_start,23490921,23490921
1662098656047279971,camera_fusion_front_6mm,gpu_end,58121207,34630286
1662098656047302676,camera_fusion_front_6mm,end,58143912,22705
1662098656048150973,camera_fusion_front_12mm,gpu_start,36174621,36174621
1662098656051131488,camera_fusion_front_6mm,start,0,0
1662098656084983697,camera_fusion_front_12mm,gpu_end,73007345,36832724
1662098656085006188,camera_fusion_front_12mm,end,73029836,22491
1662098656085029908,camera_fusion_front_12mm,start,0,0
1662098656085986744,camera_fusion_front_6mm,gpu_start,34855256,34855256
1662098656118823395,camera_fusion_front_6mm,gpu_end,67691907,32836651
1662098656118851056,camera_fusion_front_6mm,end,67719568,27661
1662098656118876150,camera_fusion_front_6mm,start,0,0
1662098656123155581,camera_fusion_front_12mm,gpu_start,38125673,38125673
1662098656159951739,camera_fusion_front_12mm,gpu_end,74921831,36796158
1662098656159973210,camera_fusion_front_12mm,end,74943302,21471
1662098656159996448,camera_fusion_front_12mm,start,0,0
1662098656161934132,camera_fusion_front_6mm,gpu_start,43057982,43057982
1662098656202930883,camera_fusion_front_6mm,gpu_end,84054733,40996751
