,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
69,1656595593880348513,1656595593923054232,Timing,FusionCameraDetectionComponent::OnReceiveImage,42705719,1656595593880346864,0,0,0,0,42707368,1656595593923054232,1656595593923054232,1656595593923054232,1656595593923054232,1,0
70,1656595593979867798,1656595593998537448,Timing,FusionCameraDetectionComponent::OnReceiveImage,18669650,1656595593985008632,0,0,0,0,13528816,1656595593998537448,1656595593998537448,1656595593998537448,1656595593998537448,1,0
71,1656595593985012343,1656595594023427684,Timing,FusionCameraDetectionComponent::OnReceiveImage,38415341,1656595594022822979,0,0,0,0,604705,1656595594023427684,1656595594023427684,1656595594023427684,1656595594023427684,1,0
72,1656595594022826182,1656595594047873581,Timing,FusionCameraDetectionComponent::OnReceiveImage,25047399,1656595594023467849,0,0,0,0,24405732,1656595594047873581,1656595594047873581,1656595594047873581,1656595594047873581,1,0
73,1656595594023468339,1656595594069043415,Timing,FusionCameraDetectionComponent::OnReceiveImage,45575076,1656595594023467849,0,0,0,0,45575566,1656595594069043415,1656595594069043415,1656595594069043415,1656595594069043415,1,0
74,1656595594079238898,1656595594112218629,Timing,FusionCameraDetectionComponent::OnReceiveImage,32979731,1656595594084566006,0,0,0,0,27652623,1656595594112218629,1656595594112218629,1656595594112218629,1656595594112218629,1,0
75,1656595594084567472,1656595594133351928,Timing,FusionCameraDetectionComponent::OnReceiveImage,48784456,1656595594084566006,0,0,0,0,48785922,1656595594133351928,1656595594133351928,1656595594133351928,1656595594133351928,1,0
76,1656595594153560254,1656595594196347751,Timing,FusionCameraDetectionComponent::OnReceiveImage,42787497,1656595594159316091,0,0,0,0,37031660,1656595594196347751,1656595594196347751,1656595594196347751,1656595594196347751,1,0
77,1656595594159317441,1656595594224397969,Timing,FusionCameraDetectionComponent::OnReceiveImage,65080528,1656595594205870852,0,0,0,0,18527117,1656595594224397969,1656595594224397969,1656595594224397969,1656595594224397969,1,0
78,1656595594205873620,1656595594255130772,Timing,FusionCameraDetectionComponent::OnReceiveImage,49257152,1656595594224435446,0,0,0,0,30695326,1656595594255130772,1656595594255130772,1656595594255130772,1656595594255130772,1,0
79,1656595594224436289,1656595594284041621,Timing,FusionCameraDetectionComponent::OnReceiveImage,59605332,1656595594266335310,0,0,0,0,17706311,1656595594284041621,1656595594284041621,1656595594284041621,1656595594284041621,1,0
80,1656595594266338621,1656595594316342918,Timing,FusionCameraDetectionComponent::OnReceiveImage,50004297,1656595594284077341,0,0,0,0,32265577,1656595594316342918,1656595594316342918,1656595594316342918,1656595594316342918,1,0
81,1656595594284078154,1656595594346977889,Timing,FusionCameraDetectionComponent::OnReceiveImage,62899735,1656595594324792241,0,0,0,0,22185648,1656595594346977889,1656595594346977889,1656595594346977889,1656595594346977889,1,0
82,1656595594324795089,1656595594385900914,Timing,FusionCameraDetectionComponent::OnReceiveImage,61105825,1656595594347010456,0,0,0,0,38890458,1656595594385900914,1656595594385900914,1656595594385900914,1656595594385900914,1,0
83,1656595594347011038,1656595594412809019,Timing,FusionCameraDetectionComponent::OnReceiveImage,65797981,1656595594393975979,0,0,0,0,18833040,1656595594412809019,1656595594412809019,1656595594412809019,1656595594412809019,1,0
84,1656595594393978621,1656595594456758204,Timing,FusionCameraDetectionComponent::OnReceiveImage,62779583,1656595594412843402,0,0,0,0,43914802,1656595594456758204,1656595594456758204,1656595594456758204,1656595594456758204,1,0
85,1656595594412844098,1656595594479932499,Timing,FusionCameraDetectionComponent::OnReceiveImage,67088401,1656595594456791357,0,0,0,0,23141142,1656595594479932499,1656595594479932499,1656595594479932499,1656595594479932499,1,0
