,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
134,1656595511953554626,1656595511953624919,Timing,ControlComponent::Proc,70293,0,0,0,0,0,1656595511953624919,1656595511953624919,1656595511953624919,1656595511953624919,1656595511953624919,0,0
135,1656595511963534382,1656595511963605219,Timing,ControlComponent::Proc,70837,0,0,0,0,0,1656595511963605219,1656595511963605219,1656595511963605219,1656595511963605219,1656595511963605219,0,0
136,1656595511973562458,1656595511973618946,Timing,ControlComponent::Proc,56488,0,0,0,0,0,1656595511973618946,1656595511973618946,1656595511973618946,1656595511973618946,1656595511973618946,0,0
137,1656595511983552521,1656595511983618810,Timing,ControlComponent::Proc,66289,0,0,0,0,0,1656595511983618810,1656595511983618810,1656595511983618810,1656595511983618810,1656595511983618810,0,0
138,1656595511993618669,1656595511993751447,Timing,ControlComponent::Proc,132778,0,0,0,0,0,1656595511993751447,1656595511993751447,1656595511993751447,1656595511993751447,1656595511993751447,0,0
139,1656595512003516703,1656595512003574225,Timing,ControlComponent::Proc,57522,0,0,0,0,0,1656595512003574225,1656595512003574225,1656595512003574225,1656595512003574225,1656595512003574225,0,0
140,1656595512013564231,1656595512013642890,Timing,ControlComponent::Proc,78659,0,0,0,0,0,1656595512013642890,1656595512013642890,1656595512013642890,1656595512013642890,1656595512013642890,0,0
141,1656595512023551586,1656595512023603241,Timing,ControlComponent::Proc,51655,0,0,0,0,0,1656595512023603241,1656595512023603241,1656595512023603241,1656595512023603241,1656595512023603241,0,0
142,1656595512033543921,1656595512033625362,Timing,ControlComponent::Proc,81441,0,0,0,0,0,1656595512033625362,1656595512033625362,1656595512033625362,1656595512033625362,1656595512033625362,0,0
143,1656595512043548870,1656595512043616935,Timing,ControlComponent::Proc,68065,0,0,0,0,0,1656595512043616935,1656595512043616935,1656595512043616935,1656595512043616935,1656595512043616935,0,0
144,1656595512053553657,1656595512053618096,Timing,ControlComponent::Proc,64439,0,0,0,0,0,1656595512053618096,1656595512053618096,1656595512053618096,1656595512053618096,1656595512053618096,0,0
145,1656595512063553649,1656595512063624116,Timing,ControlComponent::Proc,70467,0,0,0,0,0,1656595512063624116,1656595512063624116,1656595512063624116,1656595512063624116,1656595512063624116,0,0
146,1656595512073527622,1656595512073603060,Timing,ControlComponent::Proc,75438,0,0,0,0,0,1656595512073603060,1656595512073603060,1656595512073603060,1656595512073603060,1656595512073603060,0,0
147,1656595512083502997,1656595512083565377,Timing,ControlComponent::Proc,62380,0,0,0,0,0,1656595512083565377,1656595512083565377,1656595512083565377,1656595512083565377,1656595512083565377,0,0
148,1656595512093576282,1656595512093732958,Timing,ControlComponent::Proc,156676,0,0,0,0,0,1656595512093732958,1656595512093732958,1656595512093732958,1656595512093732958,1656595512093732958,0,0
